sentence,intent
convert status into numeric labels,LABEL_ENCODE_COLUMN
clean unknown data in status using median,FILL_NA
apply label encoding to category,LABEL_ENCODE_COLUMN
category convert to integer,TYPE_CAST
can you remove duplicate rows,REMOVE_DUPLICATES_ROWS
kindly status encode,LABEL_ENCODE_COLUMN
can you fix blank values in status with mean,FILL_NA
could you erase country,DROP_COLUMN
apply feature scaling to quantity,NORMALIZE_COLUMN
could you apply min max scaling to score,NORMALIZE_COLUMN
drop department,DROP_COLUMN
drop anomalous data points in rating,REMOVE_OUTLIERS_COLUMN
please turn gender into string,TYPE_CAST
please remove outliers in salary,REMOVE_OUTLIERS_COLUMN
I want to bring quantity to range 0 and 1,NORMALIZE_COLUMN
take out gender,DROP_COLUMN
get rid of city,DROP_COLUMN
standard scale rating,STANDARDIZE_COLUMN
I need to fix blank values in gender with most common value,FILL_NA
drop extreme experience,REMOVE_OUTLIERS_COLUMN
get rid of outliers in score,REMOVE_OUTLIERS_COLUMN
help me to delete category from the dataset,DROP_COLUMN
help me to transform country using label encoder,LABEL_ENCODE_COLUMN
I need to change department into int,TYPE_CAST
I need to city fill missing with median,FILL_NA
exclude abnormal experience values,REMOVE_OUTLIERS_COLUMN
kindly transform quantity to zero mean and unit variance,STANDARDIZE_COLUMN
trim extreme observations in income,REMOVE_OUTLIERS_COLUMN
kindly remove status attribute completely,DROP_COLUMN
please trim extreme observations in score,REMOVE_OUTLIERS_COLUMN
I want to drop extreme price,REMOVE_OUTLIERS_COLUMN
make dataset unique,REMOVE_DUPLICATES_ROWS
encode categories in country as integers,LABEL_ENCODE_COLUMN
kindly convert country into numeric labels,LABEL_ENCODE_COLUMN
min max normalize age,NORMALIZE_COLUMN
remove redundant rows,REMOVE_DUPLICATES_ROWS
I need to status fill missing with average,FILL_NA
can you change department into float,TYPE_CAST
apply feature scaling to rating,NORMALIZE_COLUMN
convert score to 0-1 range,NORMALIZE_COLUMN
department should be integer,TYPE_CAST
update department type to string,TYPE_CAST
I need to label encode gender,LABEL_ENCODE_COLUMN
exclude gender column,DROP_COLUMN
get rid of outliers in salary,REMOVE_OUTLIERS_COLUMN
country delete,DROP_COLUMN
set country datatype as integer,TYPE_CAST
perform normalization on salary,NORMALIZE_COLUMN
transform country into int type,TYPE_CAST
drop anomalous data points in price,REMOVE_OUTLIERS_COLUMN
bring experience to range 0 and 1,NORMALIZE_COLUMN
detect and remove outliers for salary,REMOVE_OUTLIERS_COLUMN
could you remove row duplicates,REMOVE_DUPLICATES_ROWS
could you no duplicate rows,REMOVE_DUPLICATES_ROWS
encode categories in city as integers,LABEL_ENCODE_COLUMN
get rid of department,DROP_COLUMN
encode category,LABEL_ENCODE_COLUMN
drop column country,DROP_COLUMN
turn country into string,TYPE_CAST
exclude abnormal experience values,REMOVE_OUTLIERS_COLUMN
perform standard scaling on age,STANDARDIZE_COLUMN
transform rating to zero mean and unit variance,STANDARDIZE_COLUMN
I want to eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
can you standardize the values of income,STANDARDIZE_COLUMN
keep only unique rows,REMOVE_DUPLICATES_ROWS
can you exclude abnormal quantity values,REMOVE_OUTLIERS_COLUMN
normalize salary,NORMALIZE_COLUMN
drop extreme price,REMOVE_OUTLIERS_COLUMN
could you make dataset unique,REMOVE_DUPLICATES_ROWS
omit department field,DROP_COLUMN
could you replace all undefined in status by most frequent value,FILL_NA
category convert to string,TYPE_CAST
convert country into numeric labels,LABEL_ENCODE_COLUMN
get rid of category,DROP_COLUMN
"rescale quantity to [0,1]",NORMALIZE_COLUMN
I want to make category a int column,TYPE_CAST
I need to standard scale experience,STANDARDIZE_COLUMN
trim extreme observations in price,REMOVE_OUTLIERS_COLUMN
mean imputation for city,FILL_NA
could you omit department field,DROP_COLUMN
could you ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
help me to median imputation for gender,FILL_NA
please z-score normalize experience,STANDARDIZE_COLUMN
bring income to range 0 and 1,NORMALIZE_COLUMN
erase gender,DROP_COLUMN
remove extreme quantity values,REMOVE_OUTLIERS_COLUMN
make city a int column,TYPE_CAST
gender encode,LABEL_ENCODE_COLUMN
I need to z score scale score,STANDARDIZE_COLUMN
eliminate abnormal values in price,REMOVE_OUTLIERS_COLUMN
please remove row duplicates,REMOVE_DUPLICATES_ROWS
I want to perform standard scaling on price,STANDARDIZE_COLUMN
eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
clean duplicates,REMOVE_DUPLICATES_ROWS
turn status into integer,TYPE_CAST
I want to bring age to range 0 and 1,NORMALIZE_COLUMN
can you standardize the values of income,STANDARDIZE_COLUMN
convert department to numbers,LABEL_ENCODE_COLUMN
remove extreme rating values,REMOVE_OUTLIERS_COLUMN
make dataset unique,REMOVE_DUPLICATES_ROWS
filter extreme values from income,REMOVE_OUTLIERS_COLUMN
use most common value strategy to treat missing values in status,FILL_NA
delete country from the dataset,DROP_COLUMN
convert salary to 0-1 range,NORMALIZE_COLUMN
country label encoding,LABEL_ENCODE_COLUMN
apply z score normalization to age,STANDARDIZE_COLUMN
can you clean duplicates,REMOVE_DUPLICATES_ROWS
min max normalize score,NORMALIZE_COLUMN
please clean duplicate observations,REMOVE_DUPLICATES_ROWS
I need to apply feature scaling to age,NORMALIZE_COLUMN
please keep only unique rows,REMOVE_DUPLICATES_ROWS
city label encoding,LABEL_ENCODE_COLUMN
can you gender label encoding,LABEL_ENCODE_COLUMN
apply standard scaler to age,STANDARDIZE_COLUMN
rating standardization,STANDARDIZE_COLUMN
kindly omit gender field,DROP_COLUMN
could you delete repeated records,REMOVE_DUPLICATES_ROWS
remove duplicate rows,REMOVE_DUPLICATES_ROWS
convert category to numbers,LABEL_ENCODE_COLUMN
update city type to int,TYPE_CAST
can you make dataset unique,REMOVE_DUPLICATES_ROWS
I need to drop country,DROP_COLUMN
please apply z score normalization to quantity,STANDARDIZE_COLUMN
replace all undefined in city by average,FILL_NA
convert status into numeric labels,LABEL_ENCODE_COLUMN
rescale salary using min max normalization,NORMALIZE_COLUMN
make income between 0 and 1,NORMALIZE_COLUMN
help me to filter extreme values from age,REMOVE_OUTLIERS_COLUMN
I want to country convert to int,TYPE_CAST
kindly apply label encoding to category,LABEL_ENCODE_COLUMN
standardize age,STANDARDIZE_COLUMN
eliminate abnormal values in quantity,REMOVE_OUTLIERS_COLUMN
clean outliers from price,REMOVE_OUTLIERS_COLUMN
help me to bring price to range 0 and 1,NORMALIZE_COLUMN
impute null entries in city using most frequent value,FILL_NA
make status a int column,TYPE_CAST
resolve empty issue in city,FILL_NA
remove duplicate rows,REMOVE_DUPLICATES_ROWS
clean duplicate observations,REMOVE_DUPLICATES_ROWS
category label encoding,LABEL_ENCODE_COLUMN
clean duplicates,REMOVE_DUPLICATES_ROWS
perform standard scaling on score,STANDARDIZE_COLUMN
can you take out country,DROP_COLUMN
clean unknown data in category using most common value,FILL_NA
fix missing values in city with most common value,FILL_NA
no duplicate rows,REMOVE_DUPLICATES_ROWS
I need to convert income to z scores,STANDARDIZE_COLUMN
perform missing value imputation on country using mean,FILL_NA
could you omit department field,DROP_COLUMN
convert department into numeric labels,LABEL_ENCODE_COLUMN
age normalization,NORMALIZE_COLUMN
deduplicate the dataset,REMOVE_DUPLICATES_ROWS
eliminate abnormal values in score,REMOVE_OUTLIERS_COLUMN
kindly make age between 0 and 1,NORMALIZE_COLUMN
exclude abnormal income values,REMOVE_OUTLIERS_COLUMN
can you remove the city feature,DROP_COLUMN
"rescale price to [0,1]",NORMALIZE_COLUMN
could you no duplicate rows,REMOVE_DUPLICATES_ROWS
scale income between 0 and 1,NORMALIZE_COLUMN
rating remove outliers,REMOVE_OUTLIERS_COLUMN
category convert to integer,TYPE_CAST
fill na in category using median,FILL_NA
clean outliers from experience,REMOVE_OUTLIERS_COLUMN
I want to cast country as float,TYPE_CAST
please eliminate abnormal values in score,REMOVE_OUTLIERS_COLUMN
eliminate column named department,DROP_COLUMN
"rescale age to [0,1]",NORMALIZE_COLUMN
cast city as int,TYPE_CAST
could you z score scale price,STANDARDIZE_COLUMN
could you make dataset unique,REMOVE_DUPLICATES_ROWS
can you standard scale score,STANDARDIZE_COLUMN
help me to substitute empty values in department by average,FILL_NA
could you transform experience to zero mean and unit variance,STANDARDIZE_COLUMN
turn department into int,TYPE_CAST
change category into float,TYPE_CAST
fill na in city using average,FILL_NA
please convert score to z scores,STANDARDIZE_COLUMN
set status datatype as float,TYPE_CAST
impute unknown entries in country using average,FILL_NA
help me to drop gender,DROP_COLUMN
department fill missing with median,FILL_NA
standard scale score,STANDARDIZE_COLUMN
convert income to 0-1 range,NORMALIZE_COLUMN
transform department using label encoder,LABEL_ENCODE_COLUMN
please rescale rating using min max normalization,NORMALIZE_COLUMN
make category a string column,TYPE_CAST
please set status datatype as int,TYPE_CAST
make dataset unique,REMOVE_DUPLICATES_ROWS
can you replace all null in gender by most frequent value,FILL_NA
gender label encoding,LABEL_ENCODE_COLUMN
assign labels to status,LABEL_ENCODE_COLUMN
map gender categories to numbers,LABEL_ENCODE_COLUMN
clean outliers from age,REMOVE_OUTLIERS_COLUMN
perform missing value imputation on category using mean,FILL_NA
age remove outliers,REMOVE_OUTLIERS_COLUMN
assign labels to category,LABEL_ENCODE_COLUMN
trim extreme observations in experience,REMOVE_OUTLIERS_COLUMN
apply feature scaling to income,NORMALIZE_COLUMN
kindly ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
clean duplicates,REMOVE_DUPLICATES_ROWS
deduplicate the dataset,REMOVE_DUPLICATES_ROWS
remove the country feature,DROP_COLUMN
can you make rating between 0 and 1,NORMALIZE_COLUMN
I need to eliminate column named category,DROP_COLUMN
help me to min max normalize experience,NORMALIZE_COLUMN
perform missing value imputation on status using average,FILL_NA
I need to eliminate abnormal values in age,REMOVE_OUTLIERS_COLUMN
can you change data type of country to string,TYPE_CAST
remove outliers in experience,REMOVE_OUTLIERS_COLUMN
could you change data type of category to string,TYPE_CAST
"rescale income to [0,1]",NORMALIZE_COLUMN
drop all duplicates,REMOVE_DUPLICATES_ROWS
can you replace all blank in category by mode,FILL_NA
drop all duplicates,REMOVE_DUPLICATES_ROWS
I want to use average strategy to treat NaN values in department,FILL_NA
could you substitute NaN values in category by mean,FILL_NA
help me to keep only unique rows,REMOVE_DUPLICATES_ROWS
update city type to string,TYPE_CAST
update gender type to int,TYPE_CAST
I need to get rid of outliers in quantity,REMOVE_OUTLIERS_COLUMN
rescale income using min max normalization,NORMALIZE_COLUMN
quantity remove outliers,REMOVE_OUTLIERS_COLUMN
could you encode department,LABEL_ENCODE_COLUMN
apply standard scaler to price,STANDARDIZE_COLUMN
could you convert rating to z scores,STANDARDIZE_COLUMN
apply feature scaling to income,NORMALIZE_COLUMN
can you clean duplicates,REMOVE_DUPLICATES_ROWS
status remove,DROP_COLUMN
convert department to numbers,LABEL_ENCODE_COLUMN
replace NaN data in department with average,FILL_NA
delete country from the dataset,DROP_COLUMN
bring age to range 0 and 1,NORMALIZE_COLUMN
I need to price normalization,NORMALIZE_COLUMN
remove extreme income values,REMOVE_OUTLIERS_COLUMN
kindly change data type of status to integer,TYPE_CAST
fill na in gender using median,FILL_NA
apply z score normalization to experience,STANDARDIZE_COLUMN
eliminate column named city,DROP_COLUMN
city fill missing with median,FILL_NA
kindly min max normalize experience,NORMALIZE_COLUMN
income remove outliers,REMOVE_OUTLIERS_COLUMN
quantity standardization,STANDARDIZE_COLUMN
drop status,DROP_COLUMN
I want to get rid of gender,DROP_COLUMN
could you handle unknown values for country with most frequent value,FILL_NA
I want to category remove,DROP_COLUMN
could you keep only unique rows,REMOVE_DUPLICATES_ROWS
status encode,LABEL_ENCODE_COLUMN
remove the category feature,DROP_COLUMN
kindly detect and remove outliers for income,REMOVE_OUTLIERS_COLUMN
could you age standardization,STANDARDIZE_COLUMN
apply most frequent value imputation on status,FILL_NA
I need to apply feature scaling to price,NORMALIZE_COLUMN
eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
mean imputation for department,FILL_NA
drop column city,DROP_COLUMN
encode category,LABEL_ENCODE_COLUMN
I want to update category type to string,TYPE_CAST
clean outliers from quantity,REMOVE_OUTLIERS_COLUMN
omit country field,DROP_COLUMN
help me to cast gender as int,TYPE_CAST
could you drop extreme experience,REMOVE_OUTLIERS_COLUMN
impute missing entries in gender using most common value,FILL_NA
could you fix empty values in city with mean,FILL_NA
clean duplicates,REMOVE_DUPLICATES_ROWS
could you trim extreme observations in score,REMOVE_OUTLIERS_COLUMN
I want to drop city,DROP_COLUMN
I need to deduplicate the dataset,REMOVE_DUPLICATES_ROWS
please change category into string,TYPE_CAST
kindly city delete,DROP_COLUMN
encode department,LABEL_ENCODE_COLUMN
clean null data in category using mode,FILL_NA
kindly make experience between 0 and 1,NORMALIZE_COLUMN
I want to apply min max scaling to experience,NORMALIZE_COLUMN
help me to make department a int column,TYPE_CAST
I want to substitute null values in city by median,FILL_NA
I want to median imputation for gender,FILL_NA
z-score normalize rating,STANDARDIZE_COLUMN
get rid of outliers in salary,REMOVE_OUTLIERS_COLUMN
can you ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
convert salary to z scores,STANDARDIZE_COLUMN
bring quantity to range 0 and 1,NORMALIZE_COLUMN
please clean NaN data in status using most common value,FILL_NA
transform income to zero mean and unit variance,STANDARDIZE_COLUMN
delete repeated records,REMOVE_DUPLICATES_ROWS
exclude abnormal income values,REMOVE_OUTLIERS_COLUMN
country should be float,TYPE_CAST
apply standard scaler to income,STANDARDIZE_COLUMN
I want to apply standard scaler to quantity,STANDARDIZE_COLUMN
remove redundant rows,REMOVE_DUPLICATES_ROWS
could you quantity standardization,STANDARDIZE_COLUMN
could you apply most frequent value imputation on city,FILL_NA
replace all NaN in gender by median,FILL_NA
make dataset unique,REMOVE_DUPLICATES_ROWS
make quantity between 0 and 1,NORMALIZE_COLUMN
make category a integer column,TYPE_CAST
set category datatype as string,TYPE_CAST
standardize the values of rating,STANDARDIZE_COLUMN
normalize score,NORMALIZE_COLUMN
help me to remove extreme price values,REMOVE_OUTLIERS_COLUMN
get rid of outliers in quantity,REMOVE_OUTLIERS_COLUMN
convert categorical values in status to labels,LABEL_ENCODE_COLUMN
can you ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
help me to keep only unique rows,REMOVE_DUPLICATES_ROWS
help me to department convert to int,TYPE_CAST
clean outliers from salary,REMOVE_OUTLIERS_COLUMN
assign labels to status,LABEL_ENCODE_COLUMN
filter extreme values from age,REMOVE_OUTLIERS_COLUMN
make age between 0 and 1,NORMALIZE_COLUMN
typecast category into int,TYPE_CAST
drop extreme experience,REMOVE_OUTLIERS_COLUMN
I need to exclude abnormal score values,REMOVE_OUTLIERS_COLUMN
