sentence,intent
map status categories to numbers,LABEL_ENCODE_COLUMN
I want to perform standard scaling on experience,STANDARDIZE_COLUMN
please use average strategy to treat null values in department,FILL_NA
convert score to 0-1 range,NORMALIZE_COLUMN
apply min max scaling to score,NORMALIZE_COLUMN
I want to substitute empty values in department by most frequent value,FILL_NA
I want to scale price between 0 and 1,NORMALIZE_COLUMN
apply min max scaling to score,NORMALIZE_COLUMN
please map gender categories to numbers,LABEL_ENCODE_COLUMN
convert categorical values in country to labels,LABEL_ENCODE_COLUMN
please fill undefined values in category using most common value,FILL_NA
drop all duplicates,REMOVE_DUPLICATES_ROWS
kindly clean duplicate observations,REMOVE_DUPLICATES_ROWS
transform category using label encoder,LABEL_ENCODE_COLUMN
exclude category column,DROP_COLUMN
impute null entries in gender using most frequent value,FILL_NA
I want to substitute undefined values in category by median,FILL_NA
standardize the values of income,STANDARDIZE_COLUMN
drop anomalous data points in quantity,REMOVE_OUTLIERS_COLUMN
could you standardize rating,STANDARDIZE_COLUMN
cast gender as float,TYPE_CAST
standardize income,STANDARDIZE_COLUMN
clean outliers from score,REMOVE_OUTLIERS_COLUMN
help me to drop all duplicates,REMOVE_DUPLICATES_ROWS
I want to convert categorical values in city to labels,LABEL_ENCODE_COLUMN
can you drop anomalous data points in rating,REMOVE_OUTLIERS_COLUMN
help me to exclude category column,DROP_COLUMN
standardize age,STANDARDIZE_COLUMN
eliminate column named category,DROP_COLUMN
could you fill blank values in status using mean,FILL_NA
fill undefined values in department using median,FILL_NA
remove duplicate rows,REMOVE_DUPLICATES_ROWS
apply label encoding to city,LABEL_ENCODE_COLUMN
please handle empty values for country with mean,FILL_NA
can you trim extreme observations in price,REMOVE_OUTLIERS_COLUMN
help me to convert age to 0-1 range,NORMALIZE_COLUMN
apply min max scaling to experience,NORMALIZE_COLUMN
exclude country column,DROP_COLUMN
convert categorical values in city to labels,LABEL_ENCODE_COLUMN
apply label encoding to department,LABEL_ENCODE_COLUMN
remove the city feature,DROP_COLUMN
apply min max scaling to experience,NORMALIZE_COLUMN
apply label encoding to department,LABEL_ENCODE_COLUMN
perform normalization on score,NORMALIZE_COLUMN
please eliminate abnormal values in score,REMOVE_OUTLIERS_COLUMN
exclude department column,DROP_COLUMN
can you make status a int column,TYPE_CAST
apply feature scaling to age,NORMALIZE_COLUMN
apply feature scaling to quantity,NORMALIZE_COLUMN
typecast country into integer,TYPE_CAST
can you remove the gender feature,DROP_COLUMN
clean duplicate observations,REMOVE_DUPLICATES_ROWS
eliminate column named gender,DROP_COLUMN
transform city into int type,TYPE_CAST
I need to substitute blank values in department by median,FILL_NA
normalize quantity,NORMALIZE_COLUMN
perform standard scaling on income,STANDARDIZE_COLUMN
help me to apply median imputation on country,FILL_NA
apply standard scaler to price,STANDARDIZE_COLUMN
please detect and remove outliers for price,REMOVE_OUTLIERS_COLUMN
clean duplicate observations,REMOVE_DUPLICATES_ROWS
standardize the values of salary,STANDARDIZE_COLUMN
make category a integer column,TYPE_CAST
remove duplicate rows,REMOVE_DUPLICATES_ROWS
help me to label encode gender,LABEL_ENCODE_COLUMN
help me to remove the status feature,DROP_COLUMN
replace NaN data in department with average,FILL_NA
replace missing data in gender with most frequent value,FILL_NA
I want to standardize the values of score,STANDARDIZE_COLUMN
replace unknown data in country with median,FILL_NA
ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
convert categorical values in status to labels,LABEL_ENCODE_COLUMN
normalize rating,NORMALIZE_COLUMN
impute missing entries in city using mode,FILL_NA
remove duplicate rows,REMOVE_DUPLICATES_ROWS
typecast city into string,TYPE_CAST
help me to apply label encoding to status,LABEL_ENCODE_COLUMN
can you perform missing value imputation on category using most frequent value,FILL_NA
detect and remove outliers for age,REMOVE_OUTLIERS_COLUMN
substitute empty values in category by most common value,FILL_NA
handle null values for category with median,FILL_NA
map country categories to numbers,LABEL_ENCODE_COLUMN
can you discard the status field,DROP_COLUMN
I want to transform city using label encoder,LABEL_ENCODE_COLUMN
remove the status feature,DROP_COLUMN
clean duplicate observations,REMOVE_DUPLICATES_ROWS
remove outliers in score,REMOVE_OUTLIERS_COLUMN
I want to convert salary to 0-1 range,NORMALIZE_COLUMN
trim extreme observations in rating,REMOVE_OUTLIERS_COLUMN
I need to drop anomalous data points in price,REMOVE_OUTLIERS_COLUMN
z-score normalize age,STANDARDIZE_COLUMN
apply label encoding to country,LABEL_ENCODE_COLUMN
transform category into int type,TYPE_CAST
could you drop column department,DROP_COLUMN
remove redundant rows,REMOVE_DUPLICATES_ROWS
kindly convert city to string,TYPE_CAST
map status categories to numbers,LABEL_ENCODE_COLUMN
I need to eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
make country a string column,TYPE_CAST
filter extreme values from salary,REMOVE_OUTLIERS_COLUMN
clean duplicate observations,REMOVE_DUPLICATES_ROWS
apply label encoding to department,LABEL_ENCODE_COLUMN
please detect and remove outliers for salary,REMOVE_OUTLIERS_COLUMN
remove outliers in price,REMOVE_OUTLIERS_COLUMN
could you apply z score normalization to age,STANDARDIZE_COLUMN
can you filter extreme values from rating,REMOVE_OUTLIERS_COLUMN
delete repeated records,REMOVE_DUPLICATES_ROWS
convert categorical values in category to labels,LABEL_ENCODE_COLUMN
can you change data type of gender to integer,TYPE_CAST
eliminate column named department,DROP_COLUMN
eliminate abnormal values in price,REMOVE_OUTLIERS_COLUMN
kindly drop anomalous data points in income,REMOVE_OUTLIERS_COLUMN
transform department into int type,TYPE_CAST
can you remove redundant rows,REMOVE_DUPLICATES_ROWS
please convert age to 0-1 range,NORMALIZE_COLUMN
apply feature scaling to score,NORMALIZE_COLUMN
substitute NaN values in department by average,FILL_NA
delete repeated records,REMOVE_DUPLICATES_ROWS
apply min max scaling to price,NORMALIZE_COLUMN
cast department as int,TYPE_CAST
I want to apply standard scaler to quantity,STANDARDIZE_COLUMN
please eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
apply feature scaling to price,NORMALIZE_COLUMN
fill null values in country using median,FILL_NA
apply feature scaling to score,NORMALIZE_COLUMN
normalize age,NORMALIZE_COLUMN
impute missing entries in category using average,FILL_NA
make gender a integer column,TYPE_CAST
discard the category field,DROP_COLUMN
eliminate abnormal values in experience,REMOVE_OUTLIERS_COLUMN
set country datatype as string,TYPE_CAST
I need to map department categories to numbers,LABEL_ENCODE_COLUMN
can you ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
drop column department,DROP_COLUMN
remove duplicate rows,REMOVE_DUPLICATES_ROWS
standardize salary,STANDARDIZE_COLUMN
could you filter extreme values from salary,REMOVE_OUTLIERS_COLUMN
clean duplicate observations,REMOVE_DUPLICATES_ROWS
I want to exclude country column,DROP_COLUMN
can you remove redundant rows,REMOVE_DUPLICATES_ROWS
I want to convert city into numeric labels,LABEL_ENCODE_COLUMN
convert country into numeric labels,LABEL_ENCODE_COLUMN
kindly eliminate column named status,DROP_COLUMN
apply feature scaling to quantity,NORMALIZE_COLUMN
I want to scale rating between 0 and 1,NORMALIZE_COLUMN
could you apply standard scaler to income,STANDARDIZE_COLUMN
please drop all duplicates,REMOVE_DUPLICATES_ROWS
remove department attribute completely,DROP_COLUMN
cast city as int,TYPE_CAST
please convert gender into numeric labels,LABEL_ENCODE_COLUMN
kindly remove duplicate rows,REMOVE_DUPLICATES_ROWS
kindly typecast status into integer,TYPE_CAST
kindly apply min max scaling to score,NORMALIZE_COLUMN
drop column status,DROP_COLUMN
transform score to zero mean and unit variance,STANDARDIZE_COLUMN
set gender datatype as int,TYPE_CAST
convert categorical values in city to labels,LABEL_ENCODE_COLUMN
can you drop all duplicates,REMOVE_DUPLICATES_ROWS
delete repeated records,REMOVE_DUPLICATES_ROWS
remove redundant rows,REMOVE_DUPLICATES_ROWS
substitute null values in gender by mean,FILL_NA
kindly map city categories to numbers,LABEL_ENCODE_COLUMN
standardize salary,STANDARDIZE_COLUMN
convert status into numeric labels,LABEL_ENCODE_COLUMN
substitute missing values in status by average,FILL_NA
scale age between 0 and 1,NORMALIZE_COLUMN
perform standard scaling on income,STANDARDIZE_COLUMN
change data type of country to float,TYPE_CAST
convert department to integer,TYPE_CAST
remove redundant rows,REMOVE_DUPLICATES_ROWS
please rescale salary using min max normalization,NORMALIZE_COLUMN
transform age to zero mean and unit variance,STANDARDIZE_COLUMN
typecast city into float,TYPE_CAST
I want to eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
scale age between 0 and 1,NORMALIZE_COLUMN
set category datatype as int,TYPE_CAST
can you remove city attribute completely,DROP_COLUMN
please drop column country,DROP_COLUMN
can you scale rating between 0 and 1,NORMALIZE_COLUMN
set country datatype as string,TYPE_CAST
standardize the values of quantity,STANDARDIZE_COLUMN
substitute missing values in department by average,FILL_NA
help me to fill blank values in status using median,FILL_NA
help me to standardize the values of price,STANDARDIZE_COLUMN
I need to drop all duplicates,REMOVE_DUPLICATES_ROWS
could you convert rating to 0-1 range,NORMALIZE_COLUMN
perform standard scaling on price,STANDARDIZE_COLUMN
drop all duplicates,REMOVE_DUPLICATES_ROWS
help me to perform missing value imputation on city using most common value,FILL_NA
kindly transform country into integer type,TYPE_CAST
drop column country,DROP_COLUMN
please substitute undefined values in status by mode,FILL_NA
kindly ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
could you discard the department field,DROP_COLUMN
convert department into numeric labels,LABEL_ENCODE_COLUMN
remove outliers in price,REMOVE_OUTLIERS_COLUMN
fill unknown values in country using median,FILL_NA
cast gender as int,TYPE_CAST
use median strategy to treat unknown values in department,FILL_NA
help me to convert country into numeric labels,LABEL_ENCODE_COLUMN
eliminate abnormal values in price,REMOVE_OUTLIERS_COLUMN
perform normalization on income,NORMALIZE_COLUMN
z-score normalize salary,STANDARDIZE_COLUMN
can you apply median imputation on gender,FILL_NA
could you transform income to zero mean and unit variance,STANDARDIZE_COLUMN
please rescale quantity using min max normalization,NORMALIZE_COLUMN
kindly standardize price,STANDARDIZE_COLUMN
impute blank entries in department using median,FILL_NA
replace empty data in status with median,FILL_NA
remove duplicate rows,REMOVE_DUPLICATES_ROWS
perform missing value imputation on status using median,FILL_NA
set department datatype as integer,TYPE_CAST
map gender categories to numbers,LABEL_ENCODE_COLUMN
I need to delete repeated records,REMOVE_DUPLICATES_ROWS
convert gender to int,TYPE_CAST
I want to discard the status field,DROP_COLUMN
could you eliminate duplicate entries from dataset,REMOVE_DUPLICATES_ROWS
please drop anomalous data points in age,REMOVE_OUTLIERS_COLUMN
transform category using label encoder,LABEL_ENCODE_COLUMN
exclude gender column,DROP_COLUMN
help me to remove redundant rows,REMOVE_DUPLICATES_ROWS
can you cast city as int,TYPE_CAST
remove status attribute completely,DROP_COLUMN
could you rescale price using min max normalization,NORMALIZE_COLUMN
I need to apply feature scaling to quantity,NORMALIZE_COLUMN
ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
drop column gender,DROP_COLUMN
drop all duplicates,REMOVE_DUPLICATES_ROWS
filter extreme values from age,REMOVE_OUTLIERS_COLUMN
apply feature scaling to quantity,NORMALIZE_COLUMN
drop column department,DROP_COLUMN
apply z score normalization to price,STANDARDIZE_COLUMN
I want to filter extreme values from experience,REMOVE_OUTLIERS_COLUMN
perform normalization on score,NORMALIZE_COLUMN
transform category using label encoder,LABEL_ENCODE_COLUMN
could you apply standard scaler to salary,STANDARDIZE_COLUMN
scale price between 0 and 1,NORMALIZE_COLUMN
could you handle NaN values for city with mean,FILL_NA
convert status to integer,TYPE_CAST
please label encode country,LABEL_ENCODE_COLUMN
convert categorical values in city to labels,LABEL_ENCODE_COLUMN
please typecast department into integer,TYPE_CAST
kindly discard the gender field,DROP_COLUMN
I want to apply min max scaling to experience,NORMALIZE_COLUMN
remove outliers in experience,REMOVE_OUTLIERS_COLUMN
use median strategy to treat blank values in city,FILL_NA
trim extreme observations in income,REMOVE_OUTLIERS_COLUMN
discard the city field,DROP_COLUMN
set gender datatype as string,TYPE_CAST
trim extreme observations in quantity,REMOVE_OUTLIERS_COLUMN
remove department attribute completely,DROP_COLUMN
scale score between 0 and 1,NORMALIZE_COLUMN
can you label encode gender,LABEL_ENCODE_COLUMN
clean outliers from price,REMOVE_OUTLIERS_COLUMN
I need to normalize score,NORMALIZE_COLUMN
I need to map status categories to numbers,LABEL_ENCODE_COLUMN
convert categorical values in status to labels,LABEL_ENCODE_COLUMN
encode categories in city as integers,LABEL_ENCODE_COLUMN
ensure dataset has no duplicate rows,REMOVE_DUPLICATES_ROWS
label encode department,LABEL_ENCODE_COLUMN
convert status to int,TYPE_CAST
drop all duplicates,REMOVE_DUPLICATES_ROWS
can you apply standard scaler to quantity,STANDARDIZE_COLUMN
apply feature scaling to salary,NORMALIZE_COLUMN
discard the gender field,DROP_COLUMN
apply label encoding to country,LABEL_ENCODE_COLUMN
apply min max scaling to age,NORMALIZE_COLUMN
I need to clean duplicate observations,REMOVE_DUPLICATES_ROWS
I want to apply standard scaler to rating,STANDARDIZE_COLUMN
I need to make status a float column,TYPE_CAST
I need to apply feature scaling to price,NORMALIZE_COLUMN
please remove outliers in price,REMOVE_OUTLIERS_COLUMN
clean outliers from score,REMOVE_OUTLIERS_COLUMN
use median strategy to treat undefined values in category,FILL_NA
kindly clean duplicate observations,REMOVE_DUPLICATES_ROWS
drop column department,DROP_COLUMN
please apply standard scaler to experience,STANDARDIZE_COLUMN
